userId	geneSymbol	geneName	entrezgene	gLink
THRAP3	THRAP3	thyroid hormone receptor associated protein 3	9967	https://www.ncbi.nlm.nih.gov/gene/?term=9967
RAB8A	RAB8A	RAB8A, member RAS oncogene family	4218	https://www.ncbi.nlm.nih.gov/gene/?term=4218
ISOC1	ISOC1	isochorismatase domain containing 1	51015	https://www.ncbi.nlm.nih.gov/gene/?term=51015
RABEPK	RABEPK	Rab9 effector protein with kelch motifs	10244	https://www.ncbi.nlm.nih.gov/gene/?term=10244
COX5A	COX5A	cytochrome c oxidase subunit 5A	9377	https://www.ncbi.nlm.nih.gov/gene/?term=9377
GNA15	GNA15	G protein subunit alpha 15	2769	https://www.ncbi.nlm.nih.gov/gene/?term=2769
PSMB9	PSMB9	proteasome 20S subunit beta 9	5698	https://www.ncbi.nlm.nih.gov/gene/?term=5698
MFF	MFF	mitochondrial fission factor	56947	https://www.ncbi.nlm.nih.gov/gene/?term=56947
PARK7	PARK7	Parkinsonism associated deglycase	11315	https://www.ncbi.nlm.nih.gov/gene/?term=11315
IL18	IL18	interleukin 18	3606	https://www.ncbi.nlm.nih.gov/gene/?term=3606
EAF2	EAF2	ELL associated factor 2	55840	https://www.ncbi.nlm.nih.gov/gene/?term=55840
FUNDC1	FUNDC1	FUN14 domain containing 1	139341	https://www.ncbi.nlm.nih.gov/gene/?term=139341
HPS4	HPS4	HPS4 biogenesis of lysosomal organelles complex 3 subunit 2	89781	https://www.ncbi.nlm.nih.gov/gene/?term=89781
PPM1B	PPM1B	protein phosphatase, Mg2+/Mn2+ dependent 1B	5495	https://www.ncbi.nlm.nih.gov/gene/?term=5495
METTL1	METTL1	methyltransferase 1, tRNA methylguanosine	4234	https://www.ncbi.nlm.nih.gov/gene/?term=4234
NET1	NET1	neuroepithelial cell transforming 1	10276	https://www.ncbi.nlm.nih.gov/gene/?term=10276
ACTL10	ACTL10	actin like 10	170487	https://www.ncbi.nlm.nih.gov/gene/?term=170487
EPSTI1	EPSTI1	epithelial stromal interaction 1	94240	https://www.ncbi.nlm.nih.gov/gene/?term=94240
UBE2D2	UBE2D2	ubiquitin conjugating enzyme E2 D2	7322	https://www.ncbi.nlm.nih.gov/gene/?term=7322
PTPRCAP	PTPRCAP	protein tyrosine phosphatase receptor type C associated protein	5790	https://www.ncbi.nlm.nih.gov/gene/?term=5790
JAK2	JAK2	Janus kinase 2	3717	https://www.ncbi.nlm.nih.gov/gene/?term=3717
MPC2	MPC2	mitochondrial pyruvate carrier 2	25874	https://www.ncbi.nlm.nih.gov/gene/?term=25874
LMAN2	LMAN2	lectin, mannose binding 2	10960	https://www.ncbi.nlm.nih.gov/gene/?term=10960
PPIL4	PPIL4	peptidylprolyl isomerase like 4	85313	https://www.ncbi.nlm.nih.gov/gene/?term=85313
ISY1	ISY1	ISY1 splicing factor homolog	57461	https://www.ncbi.nlm.nih.gov/gene/?term=57461
NIT2	NIT2	nitrilase family member 2	56954	https://www.ncbi.nlm.nih.gov/gene/?term=56954
TERF2IP	TERF2IP	TERF2 interacting protein	54386	https://www.ncbi.nlm.nih.gov/gene/?term=54386
STARD7	STARD7	StAR related lipid transfer domain containing 7	56910	https://www.ncbi.nlm.nih.gov/gene/?term=56910
EBAG9	EBAG9	estrogen receptor binding site associated antigen 9	9166	https://www.ncbi.nlm.nih.gov/gene/?term=9166
CHRAC1	CHRAC1	chromatin accessibility complex subunit 1	54108	https://www.ncbi.nlm.nih.gov/gene/?term=54108
PSMB8	PSMB8	proteasome 20S subunit beta 8	5696	https://www.ncbi.nlm.nih.gov/gene/?term=5696
BRCC3	BRCC3	BRCA1/BRCA2-containing complex subunit 3	79184	https://www.ncbi.nlm.nih.gov/gene/?term=79184
TSPAN13	TSPAN13	tetraspanin 13	27075	https://www.ncbi.nlm.nih.gov/gene/?term=27075
FSCN1	FSCN1	fascin actin-bundling protein 1	6624	https://www.ncbi.nlm.nih.gov/gene/?term=6624
HNRNPA3	HNRNPA3	heterogeneous nuclear ribonucleoprotein A3	220988	https://www.ncbi.nlm.nih.gov/gene/?term=220988
TMEM165	TMEM165	transmembrane protein 165	55858	https://www.ncbi.nlm.nih.gov/gene/?term=55858
ACTR2	ACTR2	actin related protein 2	10097	https://www.ncbi.nlm.nih.gov/gene/?term=10097
FDXR	FDXR	ferredoxin reductase	2232	https://www.ncbi.nlm.nih.gov/gene/?term=2232
PSMG2	PSMG2	proteasome assembly chaperone 2	56984	https://www.ncbi.nlm.nih.gov/gene/?term=56984
MTMR12	MTMR12	myotubularin related protein 12	54545	https://www.ncbi.nlm.nih.gov/gene/?term=54545
CYP2E1	CYP2E1	cytochrome P450 family 2 subfamily E member 1	1571	https://www.ncbi.nlm.nih.gov/gene/?term=1571
CD37	CD37	CD37 molecule	951	https://www.ncbi.nlm.nih.gov/gene/?term=951
UQCRC1	UQCRC1	ubiquinol-cytochrome c reductase core protein 1	7384	https://www.ncbi.nlm.nih.gov/gene/?term=7384
NMB	NMB	neuromedin B	4828	https://www.ncbi.nlm.nih.gov/gene/?term=4828
MORF4L2	MORF4L2	mortality factor 4 like 2	9643	https://www.ncbi.nlm.nih.gov/gene/?term=9643
ARF4	ARF4	ADP ribosylation factor 4	378	https://www.ncbi.nlm.nih.gov/gene/?term=378
DHRS7	DHRS7	dehydrogenase/reductase 7	51635	https://www.ncbi.nlm.nih.gov/gene/?term=51635
ADI1	ADI1	acireductone dioxygenase 1	55256	https://www.ncbi.nlm.nih.gov/gene/?term=55256
DUSP2	DUSP2	dual specificity phosphatase 2	1844	https://www.ncbi.nlm.nih.gov/gene/?term=1844
COPS5	COPS5	COP9 signalosome subunit 5	10987	https://www.ncbi.nlm.nih.gov/gene/?term=10987
LIPA	LIPA	lipase A, lysosomal acid type	3988	https://www.ncbi.nlm.nih.gov/gene/?term=3988
SRP54	SRP54	signal recognition particle 54	6729	https://www.ncbi.nlm.nih.gov/gene/?term=6729
PA2G4	PA2G4	proliferation-associated 2G4	5036	https://www.ncbi.nlm.nih.gov/gene/?term=5036
CHMP5	CHMP5	charged multivesicular body protein 5	51510	https://www.ncbi.nlm.nih.gov/gene/?term=51510
GIT2	GIT2	GIT ArfGAP 2	9815	https://www.ncbi.nlm.nih.gov/gene/?term=9815
GPAA1	GPAA1	glycosylphosphatidylinositol anchor attachment 1	8733	https://www.ncbi.nlm.nih.gov/gene/?term=8733
HSCB	HSCB	HscB mitochondrial iron-sulfur cluster cochaperone	150274	https://www.ncbi.nlm.nih.gov/gene/?term=150274
PPIB	PPIB	peptidylprolyl isomerase B	5479	https://www.ncbi.nlm.nih.gov/gene/?term=5479
TAF7	TAF7	TATA-box binding protein associated factor 7	6879	https://www.ncbi.nlm.nih.gov/gene/?term=6879
NOP2	NOP2	NOP2 nucleolar protein	4839	https://www.ncbi.nlm.nih.gov/gene/?term=4839
MYPOP	MYPOP	Myb related transcription factor, partner of profilin	339344	https://www.ncbi.nlm.nih.gov/gene/?term=339344
FH	FH	fumarate hydratase	2271	https://www.ncbi.nlm.nih.gov/gene/?term=2271
CHD1L	CHD1L	chromodomain helicase DNA binding protein 1 like	9557	https://www.ncbi.nlm.nih.gov/gene/?term=9557
DRG1	DRG1	developmentally regulated GTP binding protein 1	4733	https://www.ncbi.nlm.nih.gov/gene/?term=4733
NAA50	NAA50	N-alpha-acetyltransferase 50, NatE catalytic subunit	80218	https://www.ncbi.nlm.nih.gov/gene/?term=80218
SRSF5	SRSF5	serine and arginine rich splicing factor 5	6430	https://www.ncbi.nlm.nih.gov/gene/?term=6430
C11orf58	C11orf58	chromosome 11 open reading frame 58	10944	https://www.ncbi.nlm.nih.gov/gene/?term=10944
CCNC	CCNC	cyclin C	892	https://www.ncbi.nlm.nih.gov/gene/?term=892
TOR2A	TOR2A	torsin family 2 member A	27433	https://www.ncbi.nlm.nih.gov/gene/?term=27433
PWP1	PWP1	PWP1 homolog, endonuclein	11137	https://www.ncbi.nlm.nih.gov/gene/?term=11137
SEC22C	SEC22C	SEC22 homolog C, vesicle trafficking protein	9117	https://www.ncbi.nlm.nih.gov/gene/?term=9117
FGL2	FGL2	fibrinogen like 2	10875	https://www.ncbi.nlm.nih.gov/gene/?term=10875
BLOC1S2	BLOC1S2	biogenesis of lysosomal organelles complex 1 subunit 2	282991	https://www.ncbi.nlm.nih.gov/gene/?term=282991
UBA5	UBA5	ubiquitin like modifier activating enzyme 5	79876	https://www.ncbi.nlm.nih.gov/gene/?term=79876
SCFD2	SCFD2	sec1 family domain containing 2	152579	https://www.ncbi.nlm.nih.gov/gene/?term=152579
PPP1R37	PPP1R37	protein phosphatase 1 regulatory subunit 37	284352	https://www.ncbi.nlm.nih.gov/gene/?term=284352
MAPRE1	MAPRE1	microtubule associated protein RP/EB family member 1	22919	https://www.ncbi.nlm.nih.gov/gene/?term=22919
PRADC1	PRADC1	protease associated domain containing 1	84279	https://www.ncbi.nlm.nih.gov/gene/?term=84279
PIN1	PIN1	peptidylprolyl cis/trans isomerase, NIMA-interacting 1	5300	https://www.ncbi.nlm.nih.gov/gene/?term=5300
AP3M2	AP3M2	adaptor related protein complex 3 subunit mu 2	10947	https://www.ncbi.nlm.nih.gov/gene/?term=10947
FKBP11	FKBP11	FKBP prolyl isomerase 11	51303	https://www.ncbi.nlm.nih.gov/gene/?term=51303
MEAF6	MEAF6	MYST/Esa1 associated factor 6	64769	https://www.ncbi.nlm.nih.gov/gene/?term=64769
SNRPB2	SNRPB2	small nuclear ribonucleoprotein polypeptide B2	6629	https://www.ncbi.nlm.nih.gov/gene/?term=6629
LSM6	LSM6	LSM6 homolog, U6 small nuclear RNA and mRNA degradation associated	11157	https://www.ncbi.nlm.nih.gov/gene/?term=11157
FAM3C	FAM3C	FAM3 metabolism regulating signaling molecule C	10447	https://www.ncbi.nlm.nih.gov/gene/?term=10447
CTNNBL1	CTNNBL1	catenin beta like 1	56259	https://www.ncbi.nlm.nih.gov/gene/?term=56259
ZNF428	ZNF428	zinc finger protein 428	126299	https://www.ncbi.nlm.nih.gov/gene/?term=126299
ACAA1	ACAA1	acetyl-CoA acyltransferase 1	30	https://www.ncbi.nlm.nih.gov/gene/?term=30
SEC13	SEC13	SEC13 homolog, nuclear pore and COPII coat complex component	6396	https://www.ncbi.nlm.nih.gov/gene/?term=6396
DNTTIP2	DNTTIP2	deoxynucleotidyltransferase terminal interacting protein 2	30836	https://www.ncbi.nlm.nih.gov/gene/?term=30836
YPEL5	YPEL5	yippee like 5	51646	https://www.ncbi.nlm.nih.gov/gene/?term=51646
BDH1	BDH1	3-hydroxybutyrate dehydrogenase 1	622	https://www.ncbi.nlm.nih.gov/gene/?term=622
SDS	SDS	serine dehydratase	10993	https://www.ncbi.nlm.nih.gov/gene/?term=10993
GORASP2	GORASP2	golgi reassembly stacking protein 2	26003	https://www.ncbi.nlm.nih.gov/gene/?term=26003
DNAJC19	DNAJC19	DnaJ heat shock protein family (Hsp40) member C19	131118	https://www.ncbi.nlm.nih.gov/gene/?term=131118
CBFB	CBFB	core-binding factor subunit beta	865	https://www.ncbi.nlm.nih.gov/gene/?term=865
MCCC1	MCCC1	methylcrotonyl-CoA carboxylase subunit 1	56922	https://www.ncbi.nlm.nih.gov/gene/?term=56922
SRP19	SRP19	signal recognition particle 19	6728	https://www.ncbi.nlm.nih.gov/gene/?term=6728
SLC25A11	SLC25A11	solute carrier family 25 member 11	8402	https://www.ncbi.nlm.nih.gov/gene/?term=8402
UBE2N	UBE2N	ubiquitin conjugating enzyme E2 N	7334	https://www.ncbi.nlm.nih.gov/gene/?term=7334
UVRAG	UVRAG	UV radiation resistance associated	7405	https://www.ncbi.nlm.nih.gov/gene/?term=7405
LZIC	LZIC	leucine zipper and CTNNBIP1 domain containing	84328	https://www.ncbi.nlm.nih.gov/gene/?term=84328
CCDC28B	CCDC28B	coiled-coil domain containing 28B	79140	https://www.ncbi.nlm.nih.gov/gene/?term=79140
CSF2RA	CSF2RA	colony stimulating factor 2 receptor subunit alpha	1438	https://www.ncbi.nlm.nih.gov/gene/?term=1438
SRP14	SRP14	signal recognition particle 14	6727	https://www.ncbi.nlm.nih.gov/gene/?term=6727
SEMA4A	SEMA4A	semaphorin 4A	64218	https://www.ncbi.nlm.nih.gov/gene/?term=64218
CD33	CD33	CD33 molecule	945	https://www.ncbi.nlm.nih.gov/gene/?term=945
PTMS	PTMS	parathymosin	5763	https://www.ncbi.nlm.nih.gov/gene/?term=5763
C12orf76	C12orf76	chromosome 12 open reading frame 76	400073	https://www.ncbi.nlm.nih.gov/gene/?term=400073
MRPL15	MRPL15	mitochondrial ribosomal protein L15	29088	https://www.ncbi.nlm.nih.gov/gene/?term=29088
CHCHD4	CHCHD4	coiled-coil-helix-coiled-coil-helix domain containing 4	131474	https://www.ncbi.nlm.nih.gov/gene/?term=131474
CUL5	CUL5	cullin 5	8065	https://www.ncbi.nlm.nih.gov/gene/?term=8065
PRNP	PRNP	prion protein (Kanno blood group)	5621	https://www.ncbi.nlm.nih.gov/gene/?term=5621
EPS15	EPS15	epidermal growth factor receptor pathway substrate 15	2060	https://www.ncbi.nlm.nih.gov/gene/?term=2060
ERF	ERF	ETS2 repressor factor	2077	https://www.ncbi.nlm.nih.gov/gene/?term=2077
MRPL49	MRPL49	mitochondrial ribosomal protein L49	740	https://www.ncbi.nlm.nih.gov/gene/?term=740
COPA	COPA	COPI coat complex subunit alpha	1314	https://www.ncbi.nlm.nih.gov/gene/?term=1314
RPIA	RPIA	ribose 5-phosphate isomerase A	22934	https://www.ncbi.nlm.nih.gov/gene/?term=22934
P4HA1	P4HA1	prolyl 4-hydroxylase subunit alpha 1	5033	https://www.ncbi.nlm.nih.gov/gene/?term=5033
TBC1D10A	TBC1D10A	TBC1 domain family member 10A	83874	https://www.ncbi.nlm.nih.gov/gene/?term=83874
CD2	CD2	CD2 molecule	914	https://www.ncbi.nlm.nih.gov/gene/?term=914
METTL17	METTL17	methyltransferase like 17	64745	https://www.ncbi.nlm.nih.gov/gene/?term=64745
PAIP1	PAIP1	poly(A) binding protein interacting protein 1	10605	https://www.ncbi.nlm.nih.gov/gene/?term=10605
SLC1A4	SLC1A4	solute carrier family 1 member 4	6509	https://www.ncbi.nlm.nih.gov/gene/?term=6509
RNF34	RNF34	ring finger protein 34	80196	https://www.ncbi.nlm.nih.gov/gene/?term=80196
MTHFD1	MTHFD1	methylenetetrahydrofolate dehydrogenase, cyclohydrolase and formyltetrahydrofolate synthetase 1	4522	https://www.ncbi.nlm.nih.gov/gene/?term=4522
PHACTR1	PHACTR1	phosphatase and actin regulator 1	221692	https://www.ncbi.nlm.nih.gov/gene/?term=221692
ACTR1B	ACTR1B	actin related protein 1B	10120	https://www.ncbi.nlm.nih.gov/gene/?term=10120
TBCB	TBCB	tubulin folding cofactor B	1155	https://www.ncbi.nlm.nih.gov/gene/?term=1155
PSMC2	PSMC2	proteasome 26S subunit, ATPase 2	5701	https://www.ncbi.nlm.nih.gov/gene/?term=5701
GPX7	GPX7	glutathione peroxidase 7	2882	https://www.ncbi.nlm.nih.gov/gene/?term=2882
DDB2	DDB2	damage specific DNA binding protein 2	1643	https://www.ncbi.nlm.nih.gov/gene/?term=1643
ZFP69	ZFP69	ZFP69 zinc finger protein	339559	https://www.ncbi.nlm.nih.gov/gene/?term=339559
ABL2	ABL2	ABL proto-oncogene 2, non-receptor tyrosine kinase	27	https://www.ncbi.nlm.nih.gov/gene/?term=27
CCNT2	CCNT2	cyclin T2	905	https://www.ncbi.nlm.nih.gov/gene/?term=905
ZBED3	ZBED3	zinc finger BED-type containing 3	84327	https://www.ncbi.nlm.nih.gov/gene/?term=84327
KLHL9	KLHL9	kelch like family member 9	55958	https://www.ncbi.nlm.nih.gov/gene/?term=55958
MRPL48	MRPL48	mitochondrial ribosomal protein L48	51642	https://www.ncbi.nlm.nih.gov/gene/?term=51642
RHOF	RHOF	ras homolog family member F, filopodia associated	54509	https://www.ncbi.nlm.nih.gov/gene/?term=54509
ERH	ERH	ERH mRNA splicing and mitosis factor	2079	https://www.ncbi.nlm.nih.gov/gene/?term=2079
GBP1	GBP1	guanylate binding protein 1	2633	https://www.ncbi.nlm.nih.gov/gene/?term=2633
ZBED5-AS1	ZBED5-AS1	ZBED5 antisense RNA 1	729013	https://www.ncbi.nlm.nih.gov/gene/?term=729013
SLC25A12	SLC25A12	solute carrier family 25 member 12	8604	https://www.ncbi.nlm.nih.gov/gene/?term=8604
FBXO3	FBXO3	F-box protein 3	26273	https://www.ncbi.nlm.nih.gov/gene/?term=26273
STT3A	STT3A	STT3 oligosaccharyltransferase complex catalytic subunit A	3703	https://www.ncbi.nlm.nih.gov/gene/?term=3703
VAC14	VAC14	VAC14 component of PIKFYVE complex	55697	https://www.ncbi.nlm.nih.gov/gene/?term=55697
HGSNAT	HGSNAT	heparan-alpha-glucosaminide N-acetyltransferase	138050	https://www.ncbi.nlm.nih.gov/gene/?term=138050
TOMM34	TOMM34	translocase of outer mitochondrial membrane 34	10953	https://www.ncbi.nlm.nih.gov/gene/?term=10953
PMAIP1	PMAIP1	phorbol-12-myristate-13-acetate-induced protein 1	5366	https://www.ncbi.nlm.nih.gov/gene/?term=5366
C16orf87	C16orf87	chromosome 16 open reading frame 87	388272	https://www.ncbi.nlm.nih.gov/gene/?term=388272
ATP6V1E1	ATP6V1E1	ATPase H+ transporting V1 subunit E1	529	https://www.ncbi.nlm.nih.gov/gene/?term=529
RPL4	RPL4	ribosomal protein L4	6124	https://www.ncbi.nlm.nih.gov/gene/?term=6124
THYN1	THYN1	thymocyte nuclear protein 1	29087	https://www.ncbi.nlm.nih.gov/gene/?term=29087
TECR	TECR	trans-2,3-enoyl-CoA reductase	9524	https://www.ncbi.nlm.nih.gov/gene/?term=9524
BCAT2	BCAT2	branched chain amino acid transaminase 2	587	https://www.ncbi.nlm.nih.gov/gene/?term=587
G3BP2	G3BP2	G3BP stress granule assembly factor 2	9908	https://www.ncbi.nlm.nih.gov/gene/?term=9908
MBD4	MBD4	methyl-CpG binding domain 4, DNA glycosylase	8930	https://www.ncbi.nlm.nih.gov/gene/?term=8930
LRP10	LRP10	LDL receptor related protein 10	26020	https://www.ncbi.nlm.nih.gov/gene/?term=26020
ACO2	ACO2	aconitase 2	50	https://www.ncbi.nlm.nih.gov/gene/?term=50
HNRNPH2	HNRNPH2	heterogeneous nuclear ribonucleoprotein H2	3188	https://www.ncbi.nlm.nih.gov/gene/?term=3188
CAB39	CAB39	calcium binding protein 39	51719	https://www.ncbi.nlm.nih.gov/gene/?term=51719
SLC25A46	SLC25A46	solute carrier family 25 member 46	91137	https://www.ncbi.nlm.nih.gov/gene/?term=91137
COPE	COPE	COPI coat complex subunit epsilon	11316	https://www.ncbi.nlm.nih.gov/gene/?term=11316
GAPT	GAPT	GRB2 binding adaptor protein, transmembrane	202309	https://www.ncbi.nlm.nih.gov/gene/?term=202309
PTTG1	PTTG1	PTTG1 regulator of sister chromatid separation, securin	9232	https://www.ncbi.nlm.nih.gov/gene/?term=9232
MKRN1	MKRN1	makorin ring finger protein 1	23608	https://www.ncbi.nlm.nih.gov/gene/?term=23608
SNX17	SNX17	sorting nexin 17	9784	https://www.ncbi.nlm.nih.gov/gene/?term=9784
DBI	DBI	diazepam binding inhibitor, acyl-CoA binding protein	1622	https://www.ncbi.nlm.nih.gov/gene/?term=1622
DDX1	DDX1	DEAD-box helicase 1	1653	https://www.ncbi.nlm.nih.gov/gene/?term=1653
DTNBP1	DTNBP1	dystrobrevin binding protein 1	84062	https://www.ncbi.nlm.nih.gov/gene/?term=84062
C8orf82	C8orf82	chromosome 8 open reading frame 82	414919	https://www.ncbi.nlm.nih.gov/gene/?term=414919
SRI	SRI	sorcin	6717	https://www.ncbi.nlm.nih.gov/gene/?term=6717
SAP18	SAP18	Sin3A associated protein 18	10284	https://www.ncbi.nlm.nih.gov/gene/?term=10284
ATF6B	ATF6B	activating transcription factor 6 beta	1388	https://www.ncbi.nlm.nih.gov/gene/?term=1388
RFC1	RFC1	replication factor C subunit 1	5981	https://www.ncbi.nlm.nih.gov/gene/?term=5981
CYTIP	CYTIP	cytohesin 1 interacting protein	9595	https://www.ncbi.nlm.nih.gov/gene/?term=9595
PEA15	PEA15	proliferation and apoptosis adaptor protein 15	8682	https://www.ncbi.nlm.nih.gov/gene/?term=8682
LSP1	LSP1	lymphocyte specific protein 1	4046	https://www.ncbi.nlm.nih.gov/gene/?term=4046
SBDS	SBDS	SBDS ribosome maturation factor	51119	https://www.ncbi.nlm.nih.gov/gene/?term=51119
MPLKIP	MPLKIP	M-phase specific PLK1 interacting protein	136647	https://www.ncbi.nlm.nih.gov/gene/?term=136647
PANK2	PANK2	pantothenate kinase 2	80025	https://www.ncbi.nlm.nih.gov/gene/?term=80025
CIAPIN1	CIAPIN1	cytokine induced apoptosis inhibitor 1	57019	https://www.ncbi.nlm.nih.gov/gene/?term=57019
PSMB1	PSMB1	proteasome 20S subunit beta 1	5689	https://www.ncbi.nlm.nih.gov/gene/?term=5689
NAA10	NAA10	N-alpha-acetyltransferase 10, NatA catalytic subunit	8260	https://www.ncbi.nlm.nih.gov/gene/?term=8260
ARHGAP15	ARHGAP15	Rho GTPase activating protein 15	55843	https://www.ncbi.nlm.nih.gov/gene/?term=55843
GGNBP2	GGNBP2	gametogenetin binding protein 2	79893	https://www.ncbi.nlm.nih.gov/gene/?term=79893
ISG20	ISG20	interferon stimulated exonuclease gene 20	3669	https://www.ncbi.nlm.nih.gov/gene/?term=3669
NFE2L3	NFE2L3	NFE2 like bZIP transcription factor 3	9603	https://www.ncbi.nlm.nih.gov/gene/?term=9603
LRG1	LRG1	leucine rich alpha-2-glycoprotein 1	116844	https://www.ncbi.nlm.nih.gov/gene/?term=116844
RBM17	RBM17	RNA binding motif protein 17	84991	https://www.ncbi.nlm.nih.gov/gene/?term=84991
TMA16	TMA16	translation machinery associated 16 homolog	55319	https://www.ncbi.nlm.nih.gov/gene/?term=55319
PPP1R2	PPP1R2	protein phosphatase 1 regulatory inhibitor subunit 2	5504	https://www.ncbi.nlm.nih.gov/gene/?term=5504
CNDP2	CNDP2	carnosine dipeptidase 2	55748	https://www.ncbi.nlm.nih.gov/gene/?term=55748
RGCC	RGCC	regulator of cell cycle	28984	https://www.ncbi.nlm.nih.gov/gene/?term=28984
GLOD4	GLOD4	glyoxalase domain containing 4	51031	https://www.ncbi.nlm.nih.gov/gene/?term=51031
DCAF7	DCAF7	DDB1 and CUL4 associated factor 7	10238	https://www.ncbi.nlm.nih.gov/gene/?term=10238
SRRM1	SRRM1	serine and arginine repetitive matrix 1	10250	https://www.ncbi.nlm.nih.gov/gene/?term=10250
ARHGAP31	ARHGAP31	Rho GTPase activating protein 31	57514	https://www.ncbi.nlm.nih.gov/gene/?term=57514
MAP2K6	MAP2K6	mitogen-activated protein kinase kinase 6	5608	https://www.ncbi.nlm.nih.gov/gene/?term=5608
COMMD8	COMMD8	COMM domain containing 8	54951	https://www.ncbi.nlm.nih.gov/gene/?term=54951
SLU7	SLU7	SLU7 homolog, splicing factor	10569	https://www.ncbi.nlm.nih.gov/gene/?term=10569
PRRC2C	PRRC2C	proline rich coiled-coil 2C	23215	https://www.ncbi.nlm.nih.gov/gene/?term=23215
RNASE6	RNASE6	ribonuclease A family member k6	6039	https://www.ncbi.nlm.nih.gov/gene/?term=6039
PDCD2	PDCD2	programmed cell death 2	5134	https://www.ncbi.nlm.nih.gov/gene/?term=5134
KLHL5	KLHL5	kelch like family member 5	51088	https://www.ncbi.nlm.nih.gov/gene/?term=51088
EIF2S1	EIF2S1	eukaryotic translation initiation factor 2 subunit alpha	1965	https://www.ncbi.nlm.nih.gov/gene/?term=1965
UBE2L3	UBE2L3	ubiquitin conjugating enzyme E2 L3	7332	https://www.ncbi.nlm.nih.gov/gene/?term=7332
PRPF31	PRPF31	pre-mRNA processing factor 31	26121	https://www.ncbi.nlm.nih.gov/gene/?term=26121
MTX2	MTX2	metaxin 2	10651	https://www.ncbi.nlm.nih.gov/gene/?term=10651
RAB2A	RAB2A	RAB2A, member RAS oncogene family	5862	https://www.ncbi.nlm.nih.gov/gene/?term=5862
CNPPD1	CNPPD1	cyclin Pas1/PHO80 domain containing 1	27013	https://www.ncbi.nlm.nih.gov/gene/?term=27013
CNTRL	CNTRL	centriolin	11064	https://www.ncbi.nlm.nih.gov/gene/?term=11064
UBE2I	UBE2I	ubiquitin conjugating enzyme E2 I	7329	https://www.ncbi.nlm.nih.gov/gene/?term=7329
CUEDC2	CUEDC2	CUE domain containing 2	79004	https://www.ncbi.nlm.nih.gov/gene/?term=79004
PNPLA4	PNPLA4	patatin like phospholipase domain containing 4	8228	https://www.ncbi.nlm.nih.gov/gene/?term=8228
RNF126	RNF126	ring finger protein 126	55658	https://www.ncbi.nlm.nih.gov/gene/?term=55658
ADAM28	ADAM28	ADAM metallopeptidase domain 28	10863	https://www.ncbi.nlm.nih.gov/gene/?term=10863
DNAJB6	DNAJB6	DnaJ heat shock protein family (Hsp40) member B6	10049	https://www.ncbi.nlm.nih.gov/gene/?term=10049
PSMD6	PSMD6	proteasome 26S subunit, non-ATPase 6	9861	https://www.ncbi.nlm.nih.gov/gene/?term=9861
APIP	APIP	APAF1 interacting protein	51074	https://www.ncbi.nlm.nih.gov/gene/?term=51074
REXO2	REXO2	RNA exonuclease 2	25996	https://www.ncbi.nlm.nih.gov/gene/?term=25996
WIPF1	WIPF1	WAS/WASL interacting protein family member 1	7456	https://www.ncbi.nlm.nih.gov/gene/?term=7456
G6PC3	G6PC3	glucose-6-phosphatase catalytic subunit 3	92579	https://www.ncbi.nlm.nih.gov/gene/?term=92579
SCIMP	SCIMP	SLP adaptor and CSK interacting membrane protein	388325	https://www.ncbi.nlm.nih.gov/gene/?term=388325
MOAP1	MOAP1	modulator of apoptosis 1	64112	https://www.ncbi.nlm.nih.gov/gene/?term=64112
SDHC	SDHC	succinate dehydrogenase complex subunit C	6391	https://www.ncbi.nlm.nih.gov/gene/?term=6391
HAVCR2	HAVCR2	hepatitis A virus cellular receptor 2	84868	https://www.ncbi.nlm.nih.gov/gene/?term=84868
CHST14	CHST14	carbohydrate sulfotransferase 14	113189	https://www.ncbi.nlm.nih.gov/gene/?term=113189
KIF2A	KIF2A	kinesin family member 2A	3796	https://www.ncbi.nlm.nih.gov/gene/?term=3796
SF3B1	SF3B1	splicing factor 3b subunit 1	23451	https://www.ncbi.nlm.nih.gov/gene/?term=23451
MALT1	MALT1	MALT1 paracaspase	10892	https://www.ncbi.nlm.nih.gov/gene/?term=10892
MED28	MED28	mediator complex subunit 28	80306	https://www.ncbi.nlm.nih.gov/gene/?term=80306
LRRC42	LRRC42	leucine rich repeat containing 42	115353	https://www.ncbi.nlm.nih.gov/gene/?term=115353
RYBP	RYBP	RING1 and YY1 binding protein	23429	https://www.ncbi.nlm.nih.gov/gene/?term=23429
PRPS2	PRPS2	phosphoribosyl pyrophosphate synthetase 2	5634	https://www.ncbi.nlm.nih.gov/gene/?term=5634
DCTN2	DCTN2	dynactin subunit 2	10540	https://www.ncbi.nlm.nih.gov/gene/?term=10540
SEC24D	SEC24D	SEC24 homolog D, COPII coat complex component	9871	https://www.ncbi.nlm.nih.gov/gene/?term=9871
ERAP2	ERAP2	endoplasmic reticulum aminopeptidase 2	64167	https://www.ncbi.nlm.nih.gov/gene/?term=64167
PTEN	PTEN	phosphatase and tensin homolog	5728	https://www.ncbi.nlm.nih.gov/gene/?term=5728
PPCS	PPCS	phosphopantothenoylcysteine synthetase	79717	https://www.ncbi.nlm.nih.gov/gene/?term=79717
PRDX2	PRDX2	peroxiredoxin 2	7001	https://www.ncbi.nlm.nih.gov/gene/?term=7001
